Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
ChEA_2022	GATA3 20176728 ChIP-ChIP TSCs Mouse	15/609	4.747256e-02	1.820191e-01	0	0	1.663271e+00	5.068989e+00	EDN1;UQCRB;STARD10;SPINT2;SDCBP2;DUSP6;HERPUD1;STK3;NR4A1;KRT19;CLDN3;AEBP2;CLDN7;RPL15;JUNB
ChEA_2022	HNF4A 19761587 ChIP-ChIP CACO-2 Human	18/771	4.927915e-02	1.879720e-01	0	0	1.577689e+00	4.749246e+00	BRD2;EDN1;SEH1L;HSPA5;RBM18;NEDD9;TNFRSF11B;GRHL2;DUSP6;PSMB7;MYO1E;CLDN4;DAD1;ID1;ITGB8;RPL18;PHLDA2;IER3
ChEA_2022	IRF8 21731497 ChIP-ChIP J774 Mouse	7/219	5.125381e-02	1.944187e-01	0	0	2.158747e+00	6.413563e+00	ISG20;MARCKSL1;GOLT1B;MYO6;HEXA;RHPN2;PRSS2
ChEA_2022	TCF3 18347094 ChIP-ChIP MESCs Mouse	33/1613	5.149468e-02	1.944187e-01	0	0	1.390997e+00	4.126083e+00	HBS1L;SCOC;CMAS;RIF1;HEXA;NEDD9;BACH1;PSMB7;CDH1;SPIN1;ENPP2;ITGB8;EPC2;RHPN2;CCT8;EDN1;ZFR;KRT8;SHROOM3;GRHL2;DUSP6;NR4A1;CLDN4;CLDN3;RHEB;ID1;CLDN7;OCIAD2;OSBPL1A;ATF3;FRYL;PTPN2;LLGL2
ChEA_2022	SOX2 18555785 ChIP-Seq MESCs Mouse	10/365	5.417401e-02	2.034963e-01	0	0	1.846741e+00	5.384275e+00	MYO1E;CLDN4;RIF1;KCNH8;SHROOM3;COBL;RPL18;JUNB;GRHL2;TMED4
ChEA_2022	RNF2 27304074 Chip-Seq NSC Mouse	18/782	5.502184e-02	2.056372e-01	0	0	1.554071e+00	4.506844e+00	DSP;BRD2;EDN1;HDAC2;CDKN2A;EYA4;CXCR4;KLF4;EFNB2;NR4A1;SH3YL1;PARD6B;IMMP2L;DAD1;ESRP1;RSPO2;YME1L1;ATF3
ChEA_2022	DACH1 20351289 ChIP-Seq MDA-MB-231 Human	28/1338	5.555443e-02	2.065843e-01	0	0	1.418635e+00	4.100411e+00	HDAC2;LAMA3;ARPC5L;ETFB;MEA1;BACH1;PARD6B;CAPN7;FLOT1;RPL15;RPL18;JUNB;TMED4;MYLIP;ACBD5;RBM18;RAB3IP;STARD10;ZFR;GGCT;SH3YL1;ID1;NFE2L3;YME1L1;GRB2;OSBPL1A;TRIB1;PPIA
ChEA_2022	GF1B 26923725 Chip-Seq HPCs Mouse	27/1284	5.668109e-02	2.089536e-01	0	0	1.424615e+00	4.089093e+00	DDR1;HBS1L;SLC44A4;EFNB2;PSMB7;SOX4;ATG5;MYLIP;EGR2;EDN1;CDKN2B;UBE2H;GSN;RBM18;EYA4;SHROOM3;TMC4;SYTL2;PRPF18;RHEB;DAD1;YME1L1;GRB2;CDH17;MET;ATF3;LLGL2
ChEA_2022	MYB 26560356 Chip-Seq TH2 Human	33/1629	5.745949e-02	2.089536e-01	0	0	1.375836e+00	3.930317e+00	TES;CMAS;GOLT1B;ZNF292;LAMA3;IFI6;NEDD9;CXCR4;TOB1;SAT1;HERPUD1;RAD21;EPSTI1;FLOT1;CEP192;JUNB;SOX4;IER2;TMEM14C;HEXIM1;EGR2;CDKN2B;ACBD5;LMO7;SDCBP2;DUSP6;F5;ISG20;AEBP2;RHEB;NFE2L3;GRB2;TRIB1
ChEA_2022	CHD1 19587682 ChIP-ChIP MESCs Mouse	15/626	5.751388e-02	2.089536e-01	0	0	1.615554e+00	4.613584e+00	HEXIM1;IDI1;ACBD5;HOMER1;RIF1;PPP1R10;CLTA;MIF;ETFB;DUSP6;PSMB7;HINT3;RAD21;CCT8;IER2
ChEA_2022	SPI1 22790984 ChIP-Seq ERYTHROLEUKEMIA Mouse	32/1572	5.771550e-02	2.089536e-01	0	0	1.381856e+00	3.941371e+00	RPL30;CMAS;ARPC5L;RPL8;NT5DC1;PTDSS1;IMMP2L;RAD21;FLOT1;UBXN4;PHLDA2;JUNB;IER2;IER3;ATG5;TMEM14C;HEXIM1;ELOVL5;CDKN2A;DUSP6;CPPED1;AHI1;PRPF18;RPL7L1;ID1;ABI1;TAX1BP1;TRMT11;SNRPC;RAMP1;RAB5A;PTPN2
ChEA_2022	NCOR 22424771 ChIP-Seq 293T Human	32/1572	5.771550e-02	2.089536e-01	0	0	1.381856e+00	3.941371e+00	SLC44A4;ZNF292;SEZ6L2;AREG;GMCL1;ANAPC11;NT5DC1;ENPP2;RSPO2;AGR3;S100A14;MAP3K2;EGR2;DTNA;GSN;YIPF3;MACC1;STARD10;HLA-C;WDR72;ARPC4;SYTL2;HLA-E;HAUS1;ISG20;MYO1D;MYO1E;AZGP1;DAD1;ABI1;CDH17;LLGL2
ChEA_2022	ESR2 21235772 ChIP-Seq MCF-7 Human	10/370	5.829132e-02	2.089536e-01	0	0	1.820621e+00	5.174756e+00	ISG20;GSTM3;CYB5A;EDN1;CDH1;RASEF;RHPN2;JUNB;IER2;IER3
ChEA_2022	STAT5 23275557 ChIP-Seq MAMMARY-EPITHELIUM Mouse	20/897	5.832220e-02	2.089536e-01	0	0	1.505771e+00	4.279059e+00	HEXIM1;DTNA;CAV2;RAB3IP;ARHGEF38;RASEF;ICA1;VPS13B;GRHL2;SDCBP2;SAT1;GGCT;BCLAF1;RAB25;RPL7L1;CLDN7;OSBPL1A;RAB5A;PTPN2;IER3
ChEA_2022	STAT1 20625510 ChIP-Seq HELA Human	13/523	5.866750e-02	2.089536e-01	0	0	1.674758e+00	4.749396e+00	DDR1;BRD2;PPP1R10;CAV2;ANXA4;TNFRSF11B;PCSK5;CLDN3;HINT3;ABI1;ITGB8;RPL15;TRMT11
ChEA_2022	FLI1 21571218 ChIP-Seq MEGAKARYOCYTES Human	85/4775	5.873291e-02	2.089536e-01	0	0	1.236116e+00	3.504087e+00	RPL30;SCOC;TES;CMAS;GOLT1B;HEXA;ARPC5L;ICA1;CLTA;SMC5;PCSK5;LAPTM4B;TMEM43;EPSTI1;SPIN1;PPFIA1;EPC2;KPNA5;SAMD12;UBXN4;PHLDA2;JUNB;IER2;TMED4;HMGN1;ZNF165;SEC13;ANXA4;RBM18;ZFR;NSMCE2;RECQL;VPS13B;DUSP6;AZGP1;PRPF18;DAD1;SUB1;RPL7L1;TAX1BP1;YME1L1;NCOA7;SNRPC;TRIB1;ATF3;IDI1;SEH1L;LAMA3;NEDD9;CXCR4;GMCL1;EFNB2;PTDSS1;BCLAF1;ODF2L;RAD21;UBQLN1;RPL15;CCT8;CEP76;AP1M2;ATG5;HEXIM1;ACBD5;MARCKSL1;PTPRN2;GSN;HOMER1;JUP;HSPA5;YIPF3;RAB3IP;ARPC4;MYO1D;RHEB;MYO5C;ABI1;NFE2L3;FOSB;GRB2;GOPC;TRMT11;RAMP1;RAB5A;PTPN2
ChEA_2022	CEBPB 24764292 ChIP-Seq MC3T3 Mouse	30/1461	5.929521e-02	2.099448e-01	0	0	1.392338e+00	3.933672e+00	IDI1;SEH1L;UQCRB;HEXA;BACH1;TOB1;SAT1;HERPUD1;ACTG1;RAB25;SPIN1;UBQLN1;RPL15;SEC61B;SOX4;ATG5;TMEM14C;HMGN1;HEXIM1;BRD2;TMEM176A;MIF;KRT10;KLF4;DUSP6;RPL7L1;NCOA7;GOPC;OSBPL1A;LLGL2
ChEA_2022	SALL4 22934838 ChIP-ChIP CD34+ Human	23/1067	6.032717e-02	2.099858e-01	0	0	1.457070e+00	4.091412e+00	EPHB6;GSTM3;BRD2;EGR2;EDN1;CAV2;KCNH8;HEXA;VPS13B;CLTA;CXCR4;COBL;TMC4;SYTL2;IMMP2L;BCLAF1;DAD1;ETNK1;MYO6;EPC2;S100A14;SNRPC;IER2
ChEA_2022	ARNT 22903824 ChIP-Seq MCF-7 Human	19/846	6.036272e-02	2.099858e-01	0	0	1.515681e+00	4.255099e+00	HBS1L;EDN1;PTPRN2;TES;NEDD9;SHROOM3;LMO7;KLF4;AREG;GRHL2;AHI1;PARD6B;IMMP2L;KRT18;CEACAM6;TAX1BP1;AGR3;SEC61B;SAMD12
ChEA_2022	HOXD13 18407260 ChIP-ChIP DEVELOPING-LIMBS Mouse	5/138	6.046965e-02	2.099858e-01	0	0	2.451378e+00	6.877621e+00	RPL30;TES;DTNA;ITGB8;SMPDL3A
ChEA_2022	ISL1 27105846 Chip-Seq CPCs Mouse	27/1293	6.066058e-02	2.099858e-01	0	0	1.413797e+00	3.962111e+00	HDAC2;CXCR4;AQP1;EFNB2;PARD6B;EPC2;SEC61B;JUNB;SOX4;IER2;HEXIM1;DSP;STARD10;EYA4;KRT8;SHROOM3;LMO7;KLF4;DUSP6;KRT19;CLDN3;AEBP2;DAD1;TRMT11;MET;FRYL;LLGL2
ChEA_2022	NR1I2 20693526 ChIP-Seq LIVER Mouse	15/631	6.072563e-02	2.099858e-01	0	0	1.602021e+00	4.487884e+00	GSTM3;DTNA;SEH1L;ELOVL5;STARD10;LAMA3;PLEKHA5;NEDD9;COBL;AREG;SH3YL1;CDH1;MAL2;OSBPL1A;PTPN2
ChEA_2022	RELB 30642670 ChIP-Seq CTB1 Human Placenta Inflammation	5/139	6.198247e-02	2.124677e-01	0	0	2.432960e+00	6.765828e+00	MARCKSL1;CXCR4;PLP2;TOB1;IER3
ChEA_2022	UBF1/2 26484160 Chip-Seq FIBROBLAST Human	32/1583	6.219226e-02	2.124677e-01	0	0	1.371225e+00	3.808610e+00	SCOC;ZNF292;ZFAND5;RASEF;CXCR4;AREG;ACTG1;LAPTM4B;IMMP2L;EPSTI1;EPC2;CEP192;SEC61B;MYLIP;CDKN2B;ANXA3;KCNH8;RAB3IP;ZFR;NSMCE2;PLEKHA5;NEB;KLF4;DUSP6;KIAA1217;PRPF18;CHMP2B;NCOA7;TRMT11;SNRPC;TRIB1;PTPN2
ChEA_2022	BACH1 22875853 ChIP-PCR HELA AND SCP4 Human	24/1127	6.230471e-02	2.124677e-01	0	0	1.439645e+00	3.996050e+00	DDR1;CDKN2B;DTNA;HSPA5;LAMA3;HLA-B;HLA-C;CXCR4;SEZ6L2;BACH1;DUSP6;HLA-E;F5;EFNB2;MYO1D;SH3YL1;CLDN3;CDH1;TRIB1;JUNB;ATF3;AP1M2;GOLGA8A;IER3
ChEA_2022	SMAD4 19686287 ChIP-ChIP HaCaT Human	9/326	6.317306e-02	2.137598e-01	0	0	1.858662e+00	5.133397e+00	EDN1;KRT19;TES;HOMER1;ANXA4;ID1;MYO6;PCSK5;SYTL2
ChEA_2022	RUNX1 21571218 ChIP-Seq MEGAKARYOCYTES Human	75/4172	6.326133e-02	2.137598e-01	0	0	1.241470e+00	3.427055e+00	HBS1L;SCOC;RIF1;ZNF292;HEXA;ARPC5L;ICA1;BACH1;TMEM43;CAPN7;SPIN1;PPFIA1;EPC2;SAMD12;UBXN4;JUNB;IER2;HMGN1;MYLIP;ANXA3;ELOVL5;ANXA4;RBM18;VPS13B;COBL;MIF;DUSP6;SYTL2;SUMF1;KIAA1217;AZGP1;AEBP2;DAD1;SUB1;TAX1BP1;TRIB1;PPIA;IDI1;HDAC2;SEH1L;IFI6;NEDD9;GMCL1;EFNB2;NT5DC1;PTDSS1;BCLAF1;ODF2L;EPCAM;UBQLN1;AGR3;CEP192;RPL15;STX3;ATG5;HEXIM1;MAP3K2;MARCKSL1;PTPRN2;GSN;HSPA5;EIF2AK1;NEB;GRHL2;VIL1;MYO1D;NR4A1;ETNK1;ABI1;FOSB;GRB2;GOPC;OSBPL1A;RAMP1;RAB5A
ChEA_2022	MYC 18555785 ChIP-Seq MESCs Mouse	19/852	6.378380e-02	2.145455e-01	0	0	1.504286e+00	4.140179e+00	RPL30;SEH1L;YIPF3;HEXA;COBL;SPINT2;MIF;RPL8;MYO1D;BCLAF1;CLDN4;AEBP2;RPL7L1;YME1L1;RPL15;TRMT11;RPL18;PPIA;HMGN1
ChEA_2022	TAL1 26923725 Chip-Seq HPCs Mouse	29/1420	6.651663e-02	2.225257e-01	0	0	1.382636e+00	3.747362e+00	DDR1;HBS1L;MTDH;STK3;PSMB7;EPCAM;CAPN7;EPSTI1;ENPP2;AGR3;EPC2;SEC61B;SOX4;MYLIP;PTPRN2;ANXA3;CDKN2A;KCNH8;EYA4;NSMCE2;VPS13B;COBL;NEB;DUSP6;PRPF18;RHEB;NCOA7;CDH17;ATF3
ChEA_2022	PPARG 23326641 ChIP-Seq C3H10T1-2 Mouse	13/534	6.675770e-02	2.225257e-01	0	0	1.638459e+00	4.434793e+00	BRD2;HDAC2;HSPA5;PPP1R10;RBM18;ZFAND5;TOB1;GMCL1;SH3YL1;RAD21;TAX1BP1;TMED4;HMGN1
ChEA_2022	SMAD4 21741376 ChIP-Seq ESCs Human	32/1595	6.735554e-02	2.235117e-01	0	0	1.359797e+00	3.668419e+00	DDR1;HBS1L;SCOC;HDAC2;ZNF292;NEDD9;LAPTM4B;MYO6;EPSTI1;MYH14;EPC2;RPL15;KPNA5;UBXN4;BRD2;SUN1;DNAH14;HLA-C;VPS13B;COBL;WDR72;GRHL2;ISG20;NR4A1;KRT18;RHEB;NFE2L3;NCOA7;TRMT11;TRIB1;RAMP1;SMPDL3A
ChEA_2022	EGR1 19374776 ChIP-ChIP THP-1 Human	3/62	6.885338e-02	2.274621e-01	0	0	3.306095e+00	8.846370e+00	AHI1;HDAC2;GRB2
ChEA_2022	BCL6 25482012 ChIP-Seq CML-JURL-MK1 Human	32/1605	7.188598e-02	2.356333e-01	0	0	1.350407e+00	3.555182e+00	SCOC;HDAC2;NEDD9;AQP1;PTDSS1;BCLAF1;RAD21;MYH14;RPL15;AP1M2;UBE2H;SUN1;HOMER1;MACC1;DNAH14;ZFR;ANXA13;KRT10;SUMF1;ISG20;NR4A1;KRT19;PRPF18;CEACAM6;SUB1;ID1;NFE2L3;NCOA7;TRMT11;TRIB1;RAMP1;PPIA
ChEA_2022	LMO2 20887958 ChIP-Seq HPC-7 Mouse	27/1317	7.224062e-02	2.356333e-01	0	0	1.385687e+00	3.641242e+00	SCOC;CMAS;ICA1;TNFRSF11B;EFNB2;LAPTM4B;RAB25;SPIN1;FLOT1;SOX4;IER2;TMEM14C;MAP3K2;GSTM3;SUN1;RAB3IP;STARD10;SHROOM3;GRHL2;DUSP6;F5;GGCT;DAD1;ETNK1;CLDN7;GRB2;RAMP1
ChEA_2022	VDR 22108803 ChIP-Seq LS180 Human	4/103	7.285727e-02	2.356333e-01	0	0	2.630424e+00	6.889745e+00	UQCRB;AEBP2;NSMCE2;KLF4
ChEA_2022	KLF6 26769127 Chip-Seq PDAC-Cell Line Human	33/1666	7.315292e-02	2.356333e-01	0	0	1.341914e+00	3.509378e+00	CXCR4;SAT1;PARD6B;ODF2L;RAB25;PPFIA1;MYH14;S100A14;CCNL2;PHLDA2;IER2;HEXIM1;DSP;GSTM3;EGR2;UBE2H;JUP;KRT8;ISG15;KLF4;GRHL2;DUSP6;ISG20;NR4A1;KRT18;AEBP2;RPL7L1;FOSB;GRB2;OSBPL1A;RAMP1;ATF3;FRYL
ChEA_2022	KDM2B 26808549 Chip-Seq SUP-B15 Human	33/1666	7.315292e-02	2.356333e-01	0	0	1.341914e+00	3.509378e+00	SEH1L;ARPC5L;CXCR4;TOB1;ACTG1;EFNB2;PPFIA1;STX3;JUNB;SOX4;IER2;HEXIM1;BRD2;EGR2;ACBD5;SUN1;MARCKSL1;GSN;JUP;KCNH8;DNAH14;PLEKHA5;ISG15;GRHL2;DUSP6;HLA-E;MYO1D;NR4A1;DAD1;FOSB;GRB2;OSBPL1A;TRIB1
ChEA_2022	HSF1 23293686 ChIP-Seq STHDH STRIATAL Mouse	15/649	7.329289e-02	2.356333e-01	0	0	1.555069e+00	4.063849e+00	EPHB6;ATP6V1G1;UBE2H;GSN;ELOVL5;ANXA4;MYO1D;LAPTM4B;MYO5C;UBQLN1;FOSB;NCOA7;CCT8;RAB5A;ATF3
ChEA_2022	KLF1 20508144 ChIP-Seq FETAL-LIVER-ERYTHROID Mouse	19/868	7.355580e-02	2.356333e-01	0	0	1.474684e+00	3.848500e+00	DDR1;HBS1L;MYLIP;SCOC;EDN1;SUN1;EIF2AK1;CLTA;MIF;BACH1;STK3;SH3YL1;IMMP2L;PPFIA1;RHPN2;OCIAD2;CEP76;PPIA;SMPDL3A
ChEA_2022	MBD3 35695185 ChIP-Seq nicBasalRootGanglia Mouse Embryo	66/3656	7.498107e-02	2.391637e-01	0	0	1.238832e+00	3.209218e+00	DDR1;EPHB6;PATJ;CMAS;RIF1;PPP1R10;RASEF;SMC5;ETFB;RPL8;BACH1;PCSK5;HINT3;RSPO2;FLOT1;EPC2;NELFCD;JUNB;TMEM14C;BRD2;MYLIP;SUN1;ELOVL5;ZFR;SHROOM3;COBL;TENT5A;SYTL2;AEBP2;NCOA7;TRIB1;MET;ATF3;SEH1L;LAMA3;SEZ6L2;TOB1;MTDH;STK3;EFNB2;PTDSS1;ODF2L;RAD21;MYO6;MYH14;RPL15;ACBD5;PTPRN2;HOMER1;JUP;EIF2AK1;STARD10;EYA4;KRT10;MYO1D;NR4A1;AHI1;MYO1E;RHEB;ETNK1;ABI1;NFE2L3;LAMTOR1;PSMG2;OSBPL1A;PTPN2
ChEA_2022	RCOR1 19997604 ChIP-ChIP NEURONS Mouse	23/1095	7.539034e-02	2.393516e-01	0	0	1.416882e+00	3.662747e+00	EPHB6;HBS1L;EGR2;RPL30;TES;SEH1L;HOMER1;GOLT1B;UQCRB;RASEF;THYN1;COBL;ACTG1;AHI1;MYO1E;IMMP2L;CDH1;DAD1;RPL7L1;EPC2;PHLDA2;SMPDL3A;PTPN2
ChEA_2022	SALL4 18804426 ChIP-ChIP MESCs Mouse	17/761	7.568685e-02	2.393516e-01	0	0	1.503542e+00	3.880869e+00	EDN1;UBE2H;CMAS;RIF1;CDKN2A;CXCR4;COBL;TOB1;DUSP6;PARD6B;CLDN4;AEBP2;CDH1;RHEB;ENPP2;JUNB;SOX4
ChEA_2022	CTCF 33576154 ChIP-Seq Human PerigastricLN ProstateCancer	44/2328	7.806231e-02	2.458132e-01	0	0	1.285108e+00	3.277345e+00	EPHB6;UQCRB;ZFAND5;CLTA;BACH1;SAT1;DNPH1;STK3;EFNB2;PSMB7;HINT3;CDH1;MYO6;SPIN1;CCN3;STX3;PHLDA2;IER2;TMEM14C;HEXIM1;CARMIL1;BRD2;MYLIP;CYB5A;EDN1;CDKN2B;JUP;CEMIP2;KRT8;SDCBP2;MYO1D;NR4A1;PRPF18;NDUFAF6;CEACAM6;LRATD2;ESRP1;GRB2;PSMG2;TRIB1;RAMP1;MET;FRYL;LLGL2
ChEA_2022	CDX2 22108803 ChIP-Seq LS180 Human	32/1619	7.858373e-02	2.464066e-01	0	0	1.337460e+00	3.401951e+00	NPSR1;SCOC;TES;ICA1;TNFRSF11B;AREG;LAPTM4B;HINT3;CAPN7;EPSTI1;MAL2;ITGB8;CEP76;SOX4;DSP;GSTM3;MACC1;KCNH8;HLA-C;SHROOM3;COBL;KRT10;KLF4;GRHL2;SDCBP2;ISG20;AZGP1;NFE2L3;GOPC;TRIB1;SMPDL3A;ATF3
ChEA_2022	POU2F1 27270436 ChIP-Seq VCaP Human Prostate Carcinoma	20/933	7.959627e-02	2.485284e-01	0	0	1.443631e+00	3.653524e+00	CYB5A;EGR2;TES;H2AC6;DNAH14;NEDD9;LMO7;SDCBP2;GMCL1;DUSP6;H2BC12;TMEM43;ESRP1;MYO5C;PPFIA1;MAL2;CCN3;IER2;FRYL;TMED4
ChEA_2022	POU2F1 27270436 ChIP-Seq LNCaP Human Prostate Carcinoma	12/498	8.068211e-02	2.501073e-01	0	0	1.618759e+00	4.074802e+00	H2BC12;PARD6B;EGR2;H2AC6;CEMIP2;RAD21;KCNH8;MYO6;ANXA13;NEB;SEC61B;SMPDL3A
ChEA_2022	SOX3 22085726 ChIP-Seq NPCs Mouse	31/1565	8.077790e-02	2.501073e-01	0	0	1.339447e+00	3.370118e+00	DDR1;RPL30;RIF1;HEXA;THYN1;CXCR4;MTDH;ACTG1;PARD6B;UBQLN1;CCNL2;PHLDA2;JUNB;IER2;IER3;TMED4;TMEM14C;DSP;EDN1;MARCKSL1;KCNH8;ZFR;MIF;KLF4;GRHL2;CLDN3;DAD1;ID1;CHMP2B;OSBPL1A;ATF3
ChEA_2022	TAF7L 23326641 ChIP-Seq C3H10T1-2 Mouse	13/554	8.328613e-02	2.560765e-01	0	0	1.576241e+00	3.917706e+00	BRD2;ACBD5;HSPA5;CAV2;ZFR;ZFAND5;ETFB;TOB1;SDCBP2;MTDH;HERPUD1;CCNL2;OSBPL1A
ChEA_2022	FOXP3 17237761 ChIP-ChIP TREG Mouse	4/108	8.339788e-02	2.560765e-01	0	0	2.503322e+00	6.218584e+00	UBE2H;DAD1;TRIB1;SUMF1
ChEA_2022	RUNX1 30185409 ChIP-Seq K562 Mouse BoneMarrow Leukemia	8/296	8.461905e-02	2.587525e-01	0	0	1.815095e+00	4.482552e+00	DDR1;UBE2H;ANXA3;MACC1;KRT10;ATF3;GMCL1;FRYL
ChEA_2022	PITX1 30713093 ChIP-Seq Epithelial Human Tongue SCC	4/109	8.559132e-02	2.606485e-01	0	0	2.479355e+00	6.094678e+00	KIAA1217;LAMA3;PCSK5;DUSP6
ChEA_2022	TOP2B 26459242 ChIP-Seq MCF-7 Human	31/1575	8.600956e-02	2.608266e-01	0	0	1.330039e+00	3.262981e+00	DDR1;NPSR1;TES;CMAS;RIF1;ARPC5L;BACH1;IMMP2L;SPIN1;UBQLN1;SEC61B;ATG5;DSP;ZNF165;MYLIP;EGR2;EDN1;UBE2H;ELOVL5;CAV2;KCNH8;NSMCE2;KLF4;ISG20;MYO1D;SH3YL1;PRPF18;AEBP2;DAD1;TAX1BP1;TRIB1
ChEA_2022	HIF1A 21447827 ChIP-Seq MCF-7 Human	7/248	8.635474e-02	2.608266e-01	0	0	1.896154e+00	4.644234e+00	DSP;NT5DC1;KRT19;PARD6B;RASEF;MIF;SUMF1
ChEA_2022	NANOG 16153702 ChIP-ChIP HESCs Human	22/1057	8.692800e-02	2.614907e-01	0	0	1.401547e+00	3.423523e+00	ATP6V1G1;DTNA;JUP;RIF1;HSPA5;KCNH8;NEDD9;DUSP6;KIAA1217;BCLAF1;KRT18;TMEM43;RAB25;CDH1;ETNK1;ID1;ENPP2;NFE2L3;OSBPL1A;RAB5A;SMPDL3A;PTPN2
ChEA_2022	NFIB 24661679 ChIP-Seq LUNG Mouse	11/453	8.810413e-02	2.631211e-01	0	0	1.629752e+00	3.959052e+00	HEXIM1;MYLIP;HDAC2;PRPF18;UBQLN1;PHLDA2;TOB1;SDCBP2;RAB5A;SOX4;DUSP6
ChEA_2022	LMO2 26923725 Chip-Seq HEMANGIOBLAST Mouse	28/1404	8.818112e-02	2.631211e-01	0	0	1.345741e+00	3.267948e+00	HBS1L;RIF1;CXCR4;STK3;EFNB2;PSMB7;BCLAF1;CAPN7;RAD21;SEC61B;SOX4;MYLIP;EGR2;EDN1;SEC13;PTPRN2;RAB3IP;EYA4;SHROOM3;COBL;LMO7;KLF4;MYO1D;PRPF18;RHEB;DAD1;CDH17;FRYL
ChEA_2022	CEBPA 23403033 ChIP-Seq LIVER Mouse	11/454	8.913387e-02	2.648958e-01	0	0	1.625989e+00	3.931016e+00	ISG20;PTDSS1;RAD21;FOSB;ETFB;RPL18;SAMD12;TRIB1;ATF3;TMED4;HERPUD1
ChEA_2022	KLF4 18358816 ChIP-ChIP MESCs Mouse	25/1238	9.284527e-02	2.733944e-01	0	0	1.360411e+00	3.233453e+00	SLC44A4;RIF1;PPP1R10;ETFB;RPL8;ANAPC11;ACTG1;UBQLN1;RPL18;PHLDA2;JUNB;IER2;HEXIM1;JUP;KCNH8;KRT8;SHROOM3;COBL;KLF4;DUSP6;KRT19;CLDN4;RHEB;CLDN7;ATF3
ChEA_2022	XRN2 22483619 ChIP-Seq HELA Human	26/1296	9.296776e-02	2.733944e-01	0	0	1.351988e+00	3.211651e+00	IDI1;SLC44A4;PPP1R10;ZNF292;RPL8;SAT1;ACTG1;NT5DC1;BCLAF1;HINT3;CAPN7;FLOT1;UBQLN1;RPL15;KPNA5;RPL18;SOX4;IER2;ATG5;BRD2;MARCKSL1;DTNA;HLA-E;RPL7L1;ID1;PPIA
ChEA_2022	TBX20 22080862 ChIP-Seq HEART Mouse	31/1589	9.371588e-02	2.733944e-01	0	0	1.317071e+00	3.118149e+00	DDR1;TES;ARPC5L;ICA1;RPL8;BACH1;ACTG1;EFNB2;PARD6B;CDH1;RAD21;EPSTI1;ITGB8;EPC2;S100A14;CEP76;SUN1;GSN;HOMER1;JUP;ELOVL5;ZFR;DUSP6;SUMF1;GGCT;AHI1;PRPF18;GRB2;TRIB1;PTPN2;LLGL2
ChEA_2022	TBX20 22328084 ChIP-Seq HEART Mouse	31/1589	9.371588e-02	2.733944e-01	0	0	1.317071e+00	3.118149e+00	DDR1;TES;ARPC5L;ICA1;RPL8;BACH1;ACTG1;EFNB2;PARD6B;CDH1;RAD21;EPSTI1;ITGB8;EPC2;S100A14;CEP76;SUN1;GSN;HOMER1;JUP;ELOVL5;ZFR;DUSP6;SUMF1;GGCT;AHI1;PRPF18;GRB2;TRIB1;PTPN2;LLGL2
ChEA_2022	CCND1 20090754 ChIP-ChIP RETINA Mouse	29/1472	9.384077e-02	2.733944e-01	0	0	1.329025e+00	3.144680e+00	DDR1;IDI1;PPP1R10;CXCR4;ETFB;TOB1;HERPUD1;BCLAF1;TMEM43;HINT3;RAB25;SEC61B;RPL18;SOX4;IER2;HEXIM1;MAP3K2;BRD2;UBE2H;ACBD5;HSPA5;ZFR;ARPC4;DUSP6;RHEB;FOSB;TRIB1;RAB5A;LLGL2
ChEA_2022	SOX9 26525672 Chip-Seq HEART Mouse	26/1299	9.484635e-02	2.752404e-01	0	0	1.348582e+00	3.176582e+00	DDR1;IDI1;RPL30;HDAC2;NEDD9;CXCR4;SMC5;PCSK5;MTDH;NT5DC1;PTDSS1;CCNL2;SAMD12;SOX4;HEXIM1;MYLIP;EDN1;CDKN2B;KCNH8;EYA4;NEB;DUSP6;AHI1;ID1;GOPC;RAB5A
ChEA_2022	TAL1 26923725 Chip-Seq HEMANGIOBLAST Mouse	22/1070	9.573090e-02	2.767221e-01	0	0	1.383197e+00	3.245276e+00	HBS1L;EGR2;EDN1;SEC13;PTPRN2;RIF1;RAB3IP;EYA4;SHROOM3;COBL;KLF4;EFNB2;PSMB7;BCLAF1;PRPF18;CAPN7;RHEB;DAD1;RAD21;SOX4;FRYL;PTPN2
ChEA_2022	GRHL2 25758223 ChIP-Seq PLACENTA Mouse	17/788	9.618182e-02	2.769438e-01	0	0	1.448822e+00	3.392438e+00	DDR1;MAP3K2;PPP1R10;ANXA4;MACC1;TMEM176A;HLA-B;NEB;ACTG1;KIAA1217;ISG20;NR4A1;RAD21;EPSTI1;RSPO2;MAL2;ITGB8
ChEA_2022	FOXA1 26769127 Chip-Seq PDAC-Cell Line Human	32/1658	9.949275e-02	2.845532e-01	0	0	1.302570e+00	3.005901e+00	DDR1;IDI1;RASEF;IFI6;THYN1;SPINT2;PARD6B;ODF2L;MYO6;CCT8;STX3;PHLDA2;JUNB;IER2;HEXIM1;EGR2;ACBD5;YIPF3;STARD10;PLEKHA5;LMO7;F5;ISG20;SH3YL1;KRT18;DAD1;ABI1;TAX1BP1;TRIB1;RAMP1;ATF3;GOLGA8A
